time_s,y_pos_m,z_pos_m,fz_force_sensor_N,fz_force_base_N,adaptive_phi,dynamic_sigma
3.734,-0.3777,0.434023,-141.645,146.201,9.6e-05,0.001
3.7887,-0.37795,0.384402,0.0,0.0,4.6e-05,0.001
3.8306,-0.3782,0.379918,0.0,0.0,-4e-06,0.001
3.8615,-0.37845,0.413731,0.0,0.0,-5.4e-05,0.001
3.8912,-0.3787,0.478306,0.0,0.0,-0.000104,0.001
3.9208,-0.37895,0.565834,0.0,0.0,-0.000154,0.001
3.9528,-0.3792,0.668791,0.0,0.0,-0.000204,0.001
3.9822,-0.37945,0.780272,0.0,0.0,-0.000254,0.001
4.0273,-0.3797,0.88846,921.785,-693.839,-0.000998,0.001
4.2684,-0.3832,0.859351,0.0,0.0,0.00317,0.001
4.2972,-0.38345,0.815268,0.0,0.0,0.00312,0.001
4.3311,-0.3837,0.778329,0.0,0.0,0.00307,0.001
4.3616,-0.38395,0.748495,0.0,0.0,0.00302,0.001
4.3878,-0.3842,0.725303,0.0,0.0,0.00297,0.001
4.4178,-0.38445,0.708054,0.0,0.0,0.00292,0.001
4.4507,-0.3847,0.69591,0.0,0.0,0.00287,0.001
4.4821,-0.38495,0.688111,0.0,0.0,0.00282,0.001
4.5131,-0.3852,0.684014,0.0,0.0,0.00277,0.001
4.5514,-0.38545,0.683056,0.0,0.0,0.00272,0.001
4.5805,-0.3857,0.684756,0.0,0.0,0.00267,0.001
4.609,-0.38595,0.688699,0.0,0.0,0.00262,0.001
4.639,-0.3862,0.694528,0.0,0.0,0.00257,0.001
4.6705,-0.38645,0.701976,0.0,0.0,0.00252,0.001
4.7031,-0.3867,0.710726,0.0,0.0,0.00247,0.001
4.738,-0.38695,0.720509,0.0,0.0,0.00242,0.001
4.7665,-0.3872,0.731903,0.0,0.0,0.00237,0.001
4.7988,-0.38745,0.744384,0.0,0.0,0.00232,0.001
4.8281,-0.3877,0.757569,0.0,0.0,0.00227,0.001
4.8605,-0.38795,0.771166,0.0,0.0,0.00222,0.001
4.8897,-0.3882,0.784948,0.0,0.0,0.00217,0.001
4.9192,-0.38845,0.797604,0.0,0.0,0.00212,0.001
4.9523,-0.3887,0.80902,19.223,11.412,0.002081,0.001
4.9879,-0.38895,0.819125,63.531,26.68,0.002058,0.001
5.0194,-0.3892,0.827632,99.324,14.036,0.002022,0.001
5.0481,-0.38945,0.834217,105.324,-36.781,0.001935,0.001
5.0787,-0.3897,0.838678,88.48,-115.778,0.00177,0.001
5.109,-0.38995,0.840909,63.261,-214.745,0.001505,0.001
5.1376,-0.3902,0.841296,21.608,-276.91,0.001178,0.001
5.17,-0.39045,0.840401,-11.854,-281.505,0.000846,0.001
5.2045,-0.3907,0.838383,-26.568,-269.606,0.000527,0.001
5.2393,-0.39095,0.835352,-29.522,-257.138,0.00022,0.001
5.2818,-0.3912,0.83154,-26.532,-234.64,-6.5e-05,0.001
5.3113,-0.39145,0.827181,-20.253,-202.332,-0.000317,0.001
5.3398,-0.3917,0.822525,-12.676,-157.879,-0.000525,0.001
5.3704,-0.39195,0.81778,-5.982,-105.46,-0.000681,0.001
5.4033,-0.3922,0.813091,-1.637,-51.826,-0.000782,0.001
5.436,-0.39245,0.808567,0.0,0.0,-0.000832,0.001
5.4671,-0.3927,0.803887,-0.0,0.0,-0.000882,0.001
5.4958,-0.39295,0.799148,-0.0,0.0,-0.000932,0.001
5.5254,-0.3932,0.794429,-0.0,0.0,-0.000982,0.001
5.5562,-0.39345,0.789795,-0.0,0.0,-0.001032,0.001
5.5869,-0.3937,0.785304,-0.0,0.0,-0.001082,0.001
5.6162,-0.39395,0.781,-0.0,0.0,-0.001132,0.001
5.6486,-0.3942,0.776918,-0.0,0.0,-0.001182,0.001
5.683,-0.39445,0.773081,-0.0,0.0,-0.001232,0.001
5.7097,-0.3947,0.769506,-0.0,0.0,-0.001282,0.001
5.7411,-0.39495,0.766203,-0.0,0.0,-0.001332,0.001
5.7721,-0.3952,0.763174,-0.0,0.0,-0.001382,0.001
5.8033,-0.39545,0.760419,-0.0,0.0,-0.001432,0.001
5.833,-0.3957,0.757933,-0.0,0.0,-0.001482,0.001
5.872,-0.39595,0.755706,-0.0,0.0,-0.001532,0.001
5.8996,-0.3962,0.753729,-0.0,0.0,-0.001582,0.001
5.926,-0.39645,0.751995,-0.0,0.0,-0.001632,0.001
5.9585,-0.3967,0.750527,-0.0,0.0,-0.001682,0.001
5.9904,-0.39695,0.749377,-0.0,0.0,-0.001732,0.001
6.0224,-0.3972,0.748617,-0.0,0.0,-0.001782,0.001
6.0544,-0.39745,0.748191,-0.0,0.0,-0.001832,0.001
6.0887,-0.3977,0.748043,-0.0,0.0,-0.001882,0.001
6.1227,-0.39795,0.74801,-0.0,0.0,-0.001932,0.001
6.1487,-0.3982,0.747984,-0.0,0.0,-0.001982,0.001
6.1784,-0.39845,0.74794,-0.0,0.0,-0.002032,0.001
6.2101,-0.3987,0.74787,-0.0,0.0,-0.002082,0.001
6.2403,-0.39895,0.747767,-0.0,0.0,-0.002132,0.001
6.2719,-0.3992,0.747628,-0.0,0.0,-0.002182,0.001
6.3028,-0.39945,0.74745,-0.0,0.0,-0.002232,0.001
6.3333,-0.3997,0.747232,-0.0,0.0,-0.002282,0.001
6.3677,-0.39995,0.746974,-0.0,0.0,-0.002332,0.001
6.3979,-0.4002,0.746675,-0.0,0.0,-0.002382,0.001
6.4283,-0.40045,0.746336,-0.0,0.0,-0.002432,0.001
6.454,-0.4007,0.74596,-0.0,0.0,-0.002482,0.001
6.4879,-0.40095,0.745548,-0.0,0.0,-0.002532,0.001
6.5286,-0.4012,0.745102,-0.0,0.0,-0.002582,0.001
6.5711,-0.40145,0.744625,-0.0,0.0,-0.002632,0.001
6.5978,-0.4017,0.744121,-0.0,0.0,-0.002682,0.001
6.6282,-0.40195,0.743592,-0.0,0.0,-0.002732,0.001
6.6585,-0.4022,0.74304,-0.0,0.0,-0.002782,0.001
6.6901,-0.40245,0.74247,-0.0,0.0,-0.002832,0.001
6.722,-0.4027,0.741884,-0.0,0.0,-0.002882,0.001
6.7599,-0.40295,0.741286,-0.0,0.0,-0.002932,0.001
6.7992,-0.4032,0.740677,-0.0,0.0,-0.002982,0.001
6.8278,-0.40345,0.74006,-0.0,0.0,-0.003032,0.001
6.8605,-0.4037,0.739438,-0.0,0.0,-0.003082,0.001
6.8926,-0.40395,0.738814,-0.0,0.0,-0.003132,0.001
6.9217,-0.4042,0.738188,-0.0,0.0,-0.003182,0.001
6.9551,-0.40445,0.737563,-0.0,0.0,-0.003232,0.001
6.9988,-0.4047,0.736941,-0.0,0.0,-0.003282,0.001
7.0317,-0.40495,0.736322,-0.0,0.0,-0.003332,0.001
7.0637,-0.4052,0.735709,-0.0,0.0,-0.003382,0.001
7.0934,-0.40545,0.735101,-0.0,0.0,-0.003432,0.001
7.1245,-0.4057,0.734499,-0.0,0.0,-0.003482,0.001
7.1591,-0.40595,0.733905,-0.0,0.0,-0.003532,0.001
7.1911,-0.4062,0.733319,-0.0,0.0,-0.003582,0.001
7.2208,-0.40645,0.732741,-0.0,0.0,-0.003632,0.001
7.2482,-0.4067,0.73217,-0.0,0.0,-0.003682,0.001
7.2815,-0.40695,0.731608,-0.0,0.0,-0.003732,0.001
7.3131,-0.4072,0.731054,-0.0,0.0,-0.003782,0.001
7.344,-0.40745,0.730508,-0.0,0.0,-0.003832,0.001
7.3709,-0.4077,0.729969,-0.0,0.0,-0.003882,0.001
7.4072,-0.40795,0.729438,-0.0,0.0,-0.003932,0.001
7.4387,-0.4082,0.728914,-0.0,0.0,-0.003982,0.001
7.4658,-0.40845,0.728397,-0.0,0.0,-0.004032,0.001
7.4973,-0.4087,0.727886,-0.0,0.0,-0.004082,0.001
7.5263,-0.40895,0.72738,-0.0,0.0,-0.004132,0.001
7.5578,-0.4092,0.72688,-0.0,0.0,-0.004182,0.001
7.5889,-0.40945,0.726385,-0.0,0.0,-0.004232,0.001
7.6241,-0.4097,0.725894,-0.0,0.0,-0.004282,0.001
7.6548,-0.40995,0.725407,-0.0,0.0,-0.004332,0.001
7.68,-0.4102,0.724924,-0.0,0.0,-0.004382,0.001
7.7121,-0.41045,0.724444,-0.0,0.0,-0.004432,0.001
7.7428,-0.4107,0.723967,-0.0,0.0,-0.004482,0.001
7.7748,-0.41095,0.723492,-0.0,0.0,-0.004532,0.001
7.807,-0.4112,0.723021,-0.0,0.0,-0.004582,0.001
7.844,-0.41145,0.722551,-0.0,0.0,-0.004632,0.001
7.8847,-0.4117,0.722084,-0.0,0.0,-0.004682,0.001
7.916,-0.41195,0.721618,-0.0,0.0,-0.004732,0.001
7.9462,-0.4122,0.721154,-0.0,0.0,-0.004782,0.001
7.9787,-0.41245,0.720692,-0.0,0.0,-0.004832,0.001
8.0103,-0.4127,0.720231,-0.0,0.0,-0.004882,0.001
8.046,-0.41295,0.719771,-0.0,0.0,-0.004932,0.001
8.0903,-0.4132,0.719312,-0.0,0.0,-0.004982,0.001
8.1176,-0.41345,0.718853,-0.0,0.0,-0.005032,0.001
8.1483,-0.4137,0.718396,-0.0,0.0,-0.005082,0.001
8.1824,-0.41395,0.717939,-0.0,0.0,-0.005132,0.001
8.21,-0.4142,0.717483,-0.0,0.0,-0.005182,0.001
8.2458,-0.41445,0.717028,-0.0,0.0,-0.005232,0.001
8.278,-0.4147,0.716573,-0.0,0.0,-0.005282,0.001
8.3075,-0.41495,0.716118,-0.0,0.0,-0.005332,0.001
8.3382,-0.4152,0.715664,-0.0,0.0,-0.005382,0.001
8.3676,-0.41545,0.71521,-0.0,0.0,-0.005432,0.001
8.3968,-0.4157,0.714757,-0.0,0.0,-0.005482,0.001
8.4301,-0.41595,0.714304,-0.0,0.0,-0.005532,0.001
8.4638,-0.4162,0.713851,-0.0,0.0,-0.005582,0.001
8.4943,-0.41645,0.713399,-0.0,0.0,-0.005632,0.001
8.5237,-0.4167,0.712948,-0.0,0.0,-0.005682,0.001
8.5538,-0.41695,0.712496,-0.0,0.0,-0.005732,0.001
8.5847,-0.4172,0.712046,-0.0,0.0,-0.005782,0.001
8.6149,-0.41745,0.711596,-0.0,0.0,-0.005832,0.001
8.6471,-0.4177,0.711146,-0.0,0.0,-0.005882,0.001
8.6827,-0.41795,0.710697,-0.0,0.0,-0.005932,0.001
8.7264,-0.4182,0.710249,-0.0,0.0,-0.005982,0.001
8.7574,-0.41845,0.709802,-0.0,0.0,-0.006032,0.001
8.7873,-0.4187,0.709355,-0.0,0.0,-0.006082,0.001
8.8172,-0.41895,0.708909,-0.0,0.0,-0.006132,0.001
8.8487,-0.4192,0.708464,-0.0,0.0,-0.006182,0.001
8.8834,-0.41945,0.708024,-0.0,0.0,-0.006232,0.001
8.9157,-0.4197,0.707589,-0.0,0.0,-0.006282,0.001
8.9442,-0.41995,0.707159,-0.0,0.0,-0.006332,0.001
8.9724,-0.4202,0.706734,-0.0,0.0,-0.006382,0.001
9.0036,-0.42045,0.706313,-0.0,0.0,-0.006432,0.001
9.0344,-0.4207,0.705897,-0.0,0.0,-0.006482,0.001
9.069,-0.42095,0.705484,-0.0,0.0,-0.006532,0.001
9.0999,-0.4212,0.705076,-0.0,0.0,-0.006582,0.001
9.1353,-0.42145,0.704672,-0.0,0.0,-0.006632,0.001
9.1792,-0.4217,0.704271,-0.0,0.0,-0.006682,0.001
9.2055,-0.42195,0.703873,-0.0,0.0,-0.006732,0.001
9.2396,-0.4222,0.703479,-0.0,0.0,-0.006782,0.001
9.2715,-0.42245,0.703088,-0.0,0.0,-0.006832,0.001
9.3023,-0.4227,0.7027,-0.0,0.0,-0.006882,0.001
9.3364,-0.42295,0.702314,-0.0,0.0,-0.006932,0.001
9.369,-0.4232,0.701932,-0.0,0.0,-0.006982,0.001
9.4098,-0.42345,0.701551,-0.0,0.0,-0.007032,0.001
9.4418,-0.4237,0.701174,-0.0,0.0,-0.007082,0.001
9.4732,-0.42395,0.700798,-0.0,0.0,-0.007132,0.001
9.5026,-0.4242,0.700425,-0.0,0.0,-0.007182,0.001
9.5365,-0.42445,0.700054,-0.0,0.0,-0.007232,0.001
9.5688,-0.4247,0.699685,-0.0,0.0,-0.007282,0.001
9.6019,-0.42495,0.699318,-0.0,0.0,-0.007332,0.001
9.6426,-0.4252,0.698953,-0.0,0.0,-0.007382,0.001
9.6714,-0.42545,0.698589,-0.0,0.0,-0.007432,0.001
9.7036,-0.4257,0.698227,-0.0,0.0,-0.007482,0.001
9.7339,-0.42595,0.697867,-0.0,0.0,-0.007532,0.001
9.7655,-0.4262,0.697508,-0.0,0.0,-0.007582,0.001
9.7982,-0.42645,0.69715,-0.0,0.0,-0.007632,0.001
9.8307,-0.4267,0.696794,-0.0,0.0,-0.007682,0.001
9.8579,-0.42695,0.696439,-0.0,0.0,-0.007732,0.001
9.8899,-0.4272,0.696085,-0.0,0.0,-0.007782,0.001
9.9186,-0.42745,0.695733,-0.0,0.0,-0.007832,0.001
9.9505,-0.4277,0.695381,-0.0,0.0,-0.007882,0.001
9.9802,-0.42795,0.69503,-0.0,0.0,-0.007932,0.001
10.0154,-0.4282,0.694681,-0.0,0.0,-0.007982,0.001
10.0506,-0.42845,0.694332,-0.0,0.0,-0.008032,0.001
10.0923,-0.4287,0.693984,-0.0,0.0,-0.008082,0.001
10.1242,-0.42895,0.693637,-0.0,0.0,-0.008132,0.001
10.1559,-0.4292,0.693291,-0.0,0.0,-0.008182,0.001
10.1867,-0.42945,0.692945,-0.0,0.0,-0.008232,0.001
10.2196,-0.4297,0.6926,-0.0,0.0,-0.008282,0.001
10.2566,-0.42995,0.692255,-0.0,0.0,-0.008332,0.001
10.2947,-0.4302,0.691911,-0.0,0.0,-0.008382,0.001
10.3254,-0.43045,0.691568,-0.0,0.0,-0.008432,0.001
10.3559,-0.4307,0.691225,-0.0,0.0,-0.008482,0.001
10.3886,-0.43095,0.690883,-0.0,0.0,-0.008532,0.001
10.4237,-0.4312,0.690541,-0.0,0.0,-0.008582,0.001
10.4577,-0.43145,0.690199,-0.0,0.0,-0.008632,0.001
10.495,-0.4317,0.689858,-0.0,0.0,-0.008682,0.001
10.5274,-0.43195,0.689517,-0.0,0.0,-0.008732,0.001
10.5605,-0.4322,0.689177,-0.0,0.0,-0.008782,0.001
10.5917,-0.43245,0.688837,-0.0,0.0,-0.008832,0.001
10.6272,-0.4327,0.688497,-0.0,0.0,-0.008882,0.001
10.6723,-0.43295,0.688157,-0.0,0.0,-0.008932,0.001
10.7008,-0.4332,0.687818,-0.0,0.0,-0.008982,0.001
10.7312,-0.43345,0.687479,-0.0,0.0,-0.009032,0.001
10.7636,-0.4337,0.687141,-0.0,0.0,-0.009082,0.001
10.7941,-0.43395,0.686802,-0.0,0.0,-0.009132,0.001
10.8269,-0.4342,0.686464,-0.0,0.0,-0.009182,0.001
10.8569,-0.43445,0.686127,-0.0,0.0,-0.009232,0.001
10.8885,-0.4347,0.685789,-0.0,0.0,-0.009282,0.001
10.9344,-0.43495,0.685452,-0.0,0.0,-0.009332,0.001
10.9652,-0.4352,0.685115,-0.0,0.0,-0.009382,0.001
10.9986,-0.43545,0.684779,-0.0,0.0,-0.009432,0.001
11.0406,-0.4357,0.684443,-0.0,0.0,-0.009482,0.001
11.0721,-0.43595,0.684107,-0.0,0.0,-0.009532,0.001
11.1026,-0.4362,0.683771,-0.0,0.0,-0.009582,0.001
11.1359,-0.43645,0.683436,-0.0,0.0,-0.009632,0.001
11.1659,-0.4367,0.683101,-0.0,0.0,-0.009682,0.001
11.1959,-0.43695,0.682766,-0.0,0.0,-0.009732,0.001
11.2251,-0.4372,0.682431,-0.0,0.0,-0.009782,0.001
11.2565,-0.43745,0.682097,-0.0,0.0,-0.009832,0.001
11.2871,-0.4377,0.681763,-0.0,0.0,-0.009882,0.001
11.3227,-0.43795,0.68143,-0.0,0.0,-0.009932,0.001
11.3555,-0.4382,0.681097,-0.0,0.0,-0.009982,0.001
11.3821,-0.43845,0.680764,-0.0,0.0,-0.010032,0.001
11.4121,-0.4387,0.680432,-0.0,0.0,-0.010082,0.001
11.4438,-0.43895,0.6801,-0.0,0.0,-0.010132,0.001
11.474,-0.4392,0.679768,-0.0,0.0,-0.010182,0.001
11.5077,-0.43945,0.679437,-0.0,0.0,-0.010232,0.001
11.5386,-0.4397,0.679106,-0.0,0.0,-0.010282,0.001
11.5725,-0.43995,0.678775,-0.0,0.0,-0.010332,0.001
11.5992,-0.4402,0.678445,-0.0,0.0,-0.010382,0.001
11.6323,-0.44045,0.678115,-0.0,0.0,-0.010432,0.001
11.6637,-0.4407,0.677786,-0.0,0.0,-0.010482,0.001
11.6942,-0.44095,0.677457,-0.0,0.0,-0.010532,0.001
11.7243,-0.4412,0.677128,-0.0,0.0,-0.010582,0.001
11.7607,-0.44145,0.6768,-0.0,0.0,-0.010632,0.001
11.8035,-0.4417,0.676472,-0.0,0.0,-0.010682,0.001
11.8333,-0.44195,0.676144,-0.0,0.0,-0.010732,0.001
11.8643,-0.4422,0.675817,-0.0,0.0,-0.010782,0.001
11.8956,-0.44245,0.675491,-0.0,0.0,-0.010832,0.001
11.9283,-0.4427,0.675164,-0.0,0.0,-0.010882,0.001
11.9604,-0.44295,0.674839,-0.0,0.0,-0.010932,0.001
11.9903,-0.4432,0.674513,-0.0,0.0,-0.010982,0.001
12.0233,-0.44345,0.674188,-0.0,0.0,-0.011032,0.001
12.0511,-0.4437,0.673864,-0.0,0.0,-0.011082,0.001
12.0808,-0.44395,0.673539,-0.0,0.0,-0.011132,0.001
12.1129,-0.4442,0.673216,-0.0,0.0,-0.011182,0.001
12.1444,-0.44445,0.672892,-0.0,0.0,-0.011232,0.001
12.1814,-0.4447,0.672569,-0.0,0.0,-0.011282,0.001
12.2241,-0.44495,0.672247,-0.0,0.0,-0.011332,0.001
12.2534,-0.4452,0.671925,-0.0,0.0,-0.011382,0.001
12.2887,-0.44545,0.671603,-0.0,0.0,-0.011432,0.001
12.3207,-0.4457,0.671282,-0.0,0.0,-0.011482,0.001
12.3671,-0.44595,0.670961,-0.0,0.0,-0.011532,0.001
12.4186,-0.4462,0.670641,-0.0,0.0,-0.011582,0.001
12.4598,-0.44645,0.670321,-0.0,0.0,-0.011632,0.001
12.5052,-0.4467,0.670001,-0.0,0.0,-0.011682,0.001
12.5505,-0.44695,0.669682,-0.0,0.0,-0.011732,0.001
12.5812,-0.4472,0.669363,-0.0,0.0,-0.011782,0.001
12.6157,-0.44745,0.669045,-0.0,0.0,-0.011832,0.001
12.6644,-0.4477,0.668727,-0.0,0.0,-0.011882,0.001
12.7066,-0.44795,0.66841,-0.0,0.0,-0.011932,0.001
12.7505,-0.4482,0.668093,-0.0,0.0,-0.011982,0.001
12.784,-0.44845,0.667776,-0.0,0.0,-0.012032,0.001
12.8283,-0.4487,0.66746,-0.0,0.0,-0.012082,0.001
12.8616,-0.44895,0.667144,-0.0,0.0,-0.012132,0.001
12.9057,-0.4492,0.666829,-0.0,0.0,-0.012182,0.001
12.9387,-0.44945,0.666514,-0.0,0.0,-0.012232,0.001
12.9818,-0.4497,0.666199,-0.0,0.0,-0.012282,0.001
13.0138,-0.44995,0.665885,-0.0,0.0,-0.012332,0.001
13.0451,-0.4502,0.665571,-0.0,0.0,-0.012382,0.001
13.0822,-0.45045,0.665258,-0.0,0.0,-0.012432,0.001
13.1262,-0.4507,0.664945,-0.0,0.0,-0.012482,0.001
13.1688,-0.45095,0.664633,-0.0,0.0,-0.012532,0.001
13.1984,-0.4512,0.664321,-0.0,0.0,-0.012582,0.001
13.2304,-0.45145,0.664009,-0.0,0.0,-0.012632,0.001
13.2598,-0.4517,0.663698,-0.0,0.0,-0.012682,0.001
13.2941,-0.45195,0.663388,-0.0,0.0,-0.012732,0.001
13.3253,-0.4522,0.663077,-0.0,0.0,-0.012782,0.001
13.3527,-0.45245,0.662767,-0.0,0.0,-0.012832,0.001
13.3861,-0.4527,0.662458,-0.0,0.0,-0.012882,0.001
13.416,-0.45295,0.662149,-0.0,0.0,-0.012932,0.001
13.4481,-0.4532,0.66184,-0.0,0.0,-0.012982,0.001
13.4808,-0.45345,0.661532,-0.0,0.0,-0.013032,0.001
13.5111,-0.4537,0.661224,-0.0,0.0,-0.013082,0.001
13.5446,-0.45395,0.660917,-0.0,0.0,-0.013132,0.001
13.5855,-0.4542,0.66061,-0.0,0.0,-0.013182,0.001
13.6144,-0.45445,0.660303,-0.0,0.0,-0.013232,0.001
13.6509,-0.4547,0.659997,-0.0,0.0,-0.013282,0.001
13.6809,-0.45495,0.659692,-0.0,0.0,-0.013332,0.001
13.7151,-0.4552,0.659386,-0.0,0.0,-0.013382,0.001
13.7643,-0.45545,0.659081,-0.0,0.0,-0.013432,0.001
13.8094,-0.4557,0.658777,-0.0,0.0,-0.013482,0.001
13.8525,-0.45595,0.658473,-0.0,0.0,-0.013532,0.001
13.8864,-0.4562,0.658169,-0.0,0.0,-0.013582,0.001
13.9134,-0.45645,0.657866,-0.0,0.0,-0.013632,0.001
13.9487,-0.4567,0.657563,-0.0,0.0,-0.013682,0.001
14.0033,-0.45695,0.657261,-0.0,0.0,-0.013732,0.001
14.0446,-0.4572,0.656959,-0.0,0.0,-0.013782,0.001
14.0914,-0.45745,0.656657,-0.0,0.0,-0.013832,0.001
14.1375,-0.4577,0.656356,-0.0,0.0,-0.013882,0.001
14.1833,-0.45795,0.656056,-0.0,0.0,-0.013932,0.001
14.2378,-0.4582,0.655755,-0.0,0.0,-0.013982,0.001
14.2713,-0.45845,0.655455,-0.0,0.0,-0.014032,0.001
14.3044,-0.4587,0.655156,-0.0,0.0,-0.014082,0.001
14.3365,-0.45895,0.654857,-0.0,0.0,-0.014132,0.001
14.3658,-0.4592,0.654558,-0.0,0.0,-0.014182,0.001
14.3971,-0.45945,0.65426,-0.0,0.0,-0.014232,0.001
14.4268,-0.4597,0.653962,-0.0,0.0,-0.014282,0.001
14.4614,-0.45995,0.653665,-0.0,0.0,-0.014332,0.001
14.5044,-0.4602,0.653368,-0.0,0.0,-0.014382,0.001
14.5352,-0.46045,0.653072,-0.0,0.0,-0.014432,0.001
14.5669,-0.4607,0.652775,-0.0,0.0,-0.014482,0.001
14.5986,-0.46095,0.65248,-0.0,0.0,-0.014532,0.001
14.6347,-0.4612,0.652184,-0.0,0.0,-0.014582,0.001
14.6857,-0.46145,0.65189,-0.0,0.0,-0.014632,0.001
14.7301,-0.4617,0.651595,-0.0,0.0,-0.014682,0.001
14.7728,-0.46195,0.651301,-0.0,0.0,-0.014732,0.001
14.8195,-0.4622,0.651007,-0.0,0.0,-0.014782,0.001
14.8543,-0.46245,0.650714,-0.0,0.0,-0.014832,0.001
14.9013,-0.4627,0.650421,-0.0,0.0,-0.014882,0.001
14.9418,-0.46295,0.650129,-0.0,0.0,-0.014932,0.001
14.9733,-0.4632,0.649837,-0.0,0.0,-0.014982,0.001
15.0042,-0.46345,0.649546,-0.0,0.0,-0.015032,0.001
15.0347,-0.4637,0.649255,-0.0,0.0,-0.015082,0.001
15.0661,-0.46395,0.648964,-0.0,0.0,-0.015132,0.001
15.1035,-0.4642,0.648674,-0.0,0.0,-0.015182,0.001
15.1506,-0.46445,0.648384,-0.0,0.0,-0.015232,0.001
15.1933,-0.4647,0.648094,-0.0,0.0,-0.015282,0.001
15.2256,-0.46495,0.647805,-0.0,0.0,-0.015332,0.001
