time_s,y_pos_m,z_pos_m,fz_force_sensor_N,fz_force_base_N,adaptive_phi,dynamic_sigma
15.2675,-0.4652,0.647517,-0.0,0.0,-0.015382,0.001
15.3086,-0.46545,0.647228,-0.0,0.0,-0.015432,0.001
15.3538,-0.4657,0.646941,-0.0,0.0,-0.015482,0.001
15.398,-0.46595,0.646653,-0.0,0.0,-0.015532,0.001
15.4399,-0.4662,0.646366,-0.0,0.0,-0.015582,0.001
15.4746,-0.46645,0.64608,-0.0,0.0,-0.015632,0.001
15.5196,-0.4667,0.645794,-0.0,0.0,-0.015682,0.001
15.5686,-0.46695,0.645508,-0.0,0.0,-0.015732,0.001
15.6159,-0.4672,0.645223,-0.0,0.0,-0.015782,0.001
15.6605,-0.46745,0.644938,-0.0,0.0,-0.015832,0.001
15.705,-0.4677,0.644653,-0.0,0.0,-0.015882,0.001
15.7353,-0.46795,0.644369,-0.0,0.0,-0.015932,0.001
15.7722,-0.4682,0.644086,-0.0,0.0,-0.015982,0.001
15.8162,-0.46845,0.643803,-0.0,0.0,-0.016032,0.001
15.8634,-0.4687,0.64352,-0.0,0.0,-0.016082,0.001
15.8919,-0.46895,0.643237,-0.0,0.0,-0.016132,0.001
15.9241,-0.4692,0.642956,-0.0,0.0,-0.016182,0.001
15.9548,-0.46945,0.642674,-0.0,0.0,-0.016232,0.001
15.9865,-0.4697,0.642393,-0.0,0.0,-0.016282,0.001
16.0193,-0.46995,0.642112,-0.0,0.0,-0.016332,0.001
16.0641,-0.4702,0.641832,-0.0,0.0,-0.016382,0.001
16.093,-0.47045,0.641552,-0.0,0.0,-0.016432,0.001
16.126,-0.4707,0.641273,-0.0,0.0,-0.016482,0.001
16.1709,-0.47095,0.640994,-0.0,0.0,-0.016532,0.001
16.2099,-0.4712,0.640715,-0.0,0.0,-0.016582,0.001
16.2534,-0.47145,0.640437,-0.0,0.0,-0.016632,0.001
16.2985,-0.4717,0.640159,-0.0,0.0,-0.016682,0.001
16.3443,-0.47195,0.639882,-0.0,0.0,-0.016732,0.001
16.3914,-0.4722,0.639605,-0.0,0.0,-0.016782,0.001
16.4398,-0.47245,0.639328,-0.0,0.0,-0.016832,0.001
16.4807,-0.4727,0.639052,-0.0,0.0,-0.016882,0.001
16.513,-0.47295,0.638776,-0.0,0.0,-0.016932,0.001
16.5441,-0.4732,0.638501,-0.0,0.0,-0.016982,0.001
16.5764,-0.47345,0.638226,-0.0,0.0,-0.017032,0.001
16.6081,-0.4737,0.637952,-0.0,0.0,-0.017082,0.001
16.6428,-0.47395,0.637678,-0.0,0.0,-0.017132,0.001
16.6899,-0.4742,0.637404,-0.0,0.0,-0.017182,0.001
16.7329,-0.47445,0.637131,-0.0,0.0,-0.017232,0.001
16.7655,-0.4747,0.636858,-0.0,0.0,-0.017282,0.001
16.8007,-0.47495,0.636586,-0.0,0.0,-0.017332,0.001
16.8501,-0.4752,0.636314,-0.0,0.0,-0.017382,0.001
16.8935,-0.47545,0.636043,-0.0,0.0,-0.017432,0.001
16.9247,-0.4757,0.635771,-0.0,0.0,-0.017482,0.001
16.9713,-0.47595,0.635501,-0.0,0.0,-0.017532,0.001
17.0176,-0.4762,0.63523,-0.0,0.0,-0.017582,0.001
17.0683,-0.47645,0.634961,-0.0,0.0,-0.017632,0.001
17.1121,-0.4767,0.634691,-0.0,0.0,-0.017682,0.001
17.1439,-0.47695,0.634422,-0.0,0.0,-0.017732,0.001
17.1755,-0.4772,0.634154,-0.0,0.0,-0.017782,0.001
17.2057,-0.47745,0.633885,-0.0,0.0,-0.017832,0.001
17.2352,-0.4777,0.633618,-0.0,0.0,-0.017882,0.001
17.2698,-0.47795,0.63335,-0.0,0.0,-0.017932,0.001
17.3157,-0.4782,0.633083,-0.0,0.0,-0.017982,0.001
17.36,-0.47845,0.632817,-0.0,0.0,-0.018032,0.001
17.3903,-0.4787,0.632551,-0.0,0.0,-0.018082,0.001
17.4226,-0.47895,0.632285,-0.0,0.0,-0.018132,0.001
17.4551,-0.4792,0.63202,-0.0,0.0,-0.018182,0.001
17.5183,-0.47945,0.631755,-0.0,0.0,-0.018232,0.001
17.5624,-0.4797,0.631491,-0.0,0.0,-0.018282,0.001
17.596,-0.47995,0.631227,-0.0,0.0,-0.018332,0.001
17.6383,-0.4802,0.630963,-0.0,0.0,-0.018382,0.001
17.6714,-0.48045,0.6307,-0.0,0.0,-0.018432,0.001
17.7088,-0.4807,0.630437,-0.0,0.0,-0.018482,0.001
17.7515,-0.48095,0.630175,-0.0,0.0,-0.018532,0.001
17.7831,-0.4812,0.629913,-0.0,0.0,-0.018582,0.001
17.8158,-0.48145,0.629651,-0.0,0.0,-0.018632,0.001
17.8607,-0.4817,0.62939,-0.0,0.0,-0.018682,0.001
17.9072,-0.48195,0.629129,-0.0,0.0,-0.018732,0.001
17.9587,-0.4822,0.628869,-0.0,0.0,-0.018782,0.001
17.9986,-0.48245,0.628609,-0.0,0.0,-0.018832,0.001
18.0283,-0.4827,0.62835,-0.0,0.0,-0.018882,0.001
18.0612,-0.48295,0.628091,-0.0,0.0,-0.018932,0.001
18.0934,-0.4832,0.627832,-0.0,0.0,-0.018982,0.001
18.1232,-0.48345,0.627574,-0.0,0.0,-0.019032,0.001
18.1622,-0.4837,0.627316,-0.0,0.0,-0.019082,0.001
18.2079,-0.48395,0.627059,-0.0,0.0,-0.019132,0.001
18.2557,-0.4842,0.626802,-0.0,0.0,-0.019182,0.001
18.3009,-0.48445,0.626546,-0.0,0.0,-0.019232,0.001
18.3544,-0.4847,0.626289,-0.0,0.0,-0.019282,0.001
18.398,-0.48495,0.626034,-0.0,0.0,-0.019332,0.001
18.4392,-0.4852,0.625779,-0.0,0.0,-0.019382,0.001
18.4875,-0.48545,0.625524,-0.0,0.0,-0.019432,0.001
18.5306,-0.4857,0.625269,-0.0,0.0,-0.019482,0.001
18.5786,-0.48595,0.625015,-0.0,0.0,-0.019532,0.001
18.6274,-0.4862,0.624762,-0.0,0.0,-0.019582,0.001
18.6686,-0.48645,0.624509,-0.0,0.0,-0.019632,0.001
18.7031,-0.4867,0.624256,-0.0,0.0,-0.019682,0.001
18.7455,-0.48695,0.624003,-0.0,0.0,-0.019732,0.001
18.7771,-0.4872,0.623752,-0.0,0.0,-0.019782,0.001
18.8093,-0.48745,0.6235,-0.0,0.0,-0.019832,0.001
18.8595,-0.4877,0.623249,-0.0,0.0,-0.019882,0.001
18.9002,-0.48795,0.622998,-0.0,0.0,-0.019932,0.001
18.9329,-0.4882,0.622748,-0.0,0.0,-0.019982,0.001
18.9628,-0.48845,0.622498,-0.0,0.0,-0.020032,0.001
18.9922,-0.4887,0.622249,-0.0,0.0,-0.020082,0.001
19.0232,-0.48895,0.622,-0.0,0.0,-0.020132,0.001
19.059,-0.4892,0.621751,-0.0,0.0,-0.020182,0.001
19.103,-0.48945,0.621503,-0.0,0.0,-0.020232,0.001
19.1331,-0.4897,0.621255,-0.0,0.0,-0.020282,0.001
19.1616,-0.48995,0.621008,-0.0,0.0,-0.020332,0.001
19.195,-0.4902,0.620761,-0.0,0.0,-0.020382,0.001
19.2235,-0.49045,0.620514,-0.0,0.0,-0.020432,0.001
19.26,-0.4907,0.620268,-0.0,0.0,-0.020482,0.001
19.3039,-0.49095,0.620023,-0.0,0.0,-0.020532,0.001
19.3332,-0.4912,0.619777,-0.0,0.0,-0.020582,0.001
19.3658,-0.49145,0.619533,-0.0,0.0,-0.020632,0.001
19.3939,-0.4917,0.619288,-0.0,0.0,-0.020682,0.001
19.4236,-0.49195,0.619044,-0.0,0.0,-0.020732,0.001
19.4551,-0.4922,0.618801,-0.0,0.0,-0.020782,0.001
19.4867,-0.49245,0.618557,-0.0,0.0,-0.020832,0.001
19.5243,-0.4927,0.618315,-0.0,0.0,-0.020882,0.001
19.5689,-0.49295,0.618072,-0.0,0.0,-0.020932,0.001
19.6117,-0.4932,0.61783,-0.0,0.0,-0.020982,0.001
19.6564,-0.49345,0.617589,-0.0,0.0,-0.021032,0.001
19.6885,-0.4937,0.617348,-0.0,0.0,-0.021082,0.001
19.7229,-0.49395,0.617107,-0.0,0.0,-0.021132,0.001
19.7575,-0.4942,0.616867,-0.0,0.0,-0.021182,0.001
19.8034,-0.49445,0.616627,-0.0,0.0,-0.021232,0.001
19.8468,-0.4947,0.616388,-0.0,0.0,-0.021282,0.001
19.8788,-0.49495,0.616149,-0.0,0.0,-0.021332,0.001
19.9265,-0.4952,0.61591,-0.0,0.0,-0.021382,0.001
19.9752,-0.49545,0.615672,-0.0,0.0,-0.021432,0.001
20.0222,-0.4957,0.615434,-0.0,0.0,-0.021482,0.001
20.0665,-0.49595,0.615197,-0.0,0.0,-0.021532,0.001
20.0975,-0.4962,0.61496,-0.0,0.0,-0.021582,0.001
20.1319,-0.49645,0.614723,-0.0,0.0,-0.021632,0.001
20.1749,-0.4967,0.614487,-0.0,0.0,-0.021682,0.001
20.2056,-0.49695,0.614252,-0.0,0.0,-0.021732,0.001
20.239,-0.4972,0.614016,-0.0,0.0,-0.021782,0.001
20.2696,-0.49745,0.613782,-0.0,0.0,-0.021832,0.001
20.3027,-0.4977,0.613547,-0.0,0.0,-0.021882,0.001
20.3499,-0.49795,0.613313,-0.0,0.0,-0.021932,0.001
20.3912,-0.4982,0.61308,-0.0,0.0,-0.021982,0.001
20.4225,-0.49845,0.612846,-0.0,0.0,-0.022032,0.001
20.4537,-0.4987,0.612614,-0.0,0.0,-0.022082,0.001
20.4849,-0.49895,0.612381,-0.0,0.0,-0.022132,0.001
20.5154,-0.4992,0.61215,-0.0,0.0,-0.022182,0.001
20.5514,-0.49945,0.611918,-0.0,0.0,-0.022232,0.001
20.597,-0.4997,0.611687,-0.0,0.0,-0.022282,0.001
20.6385,-0.49995,0.611456,-0.0,0.0,-0.022332,0.001
20.6715,-0.5002,0.611226,-0.0,0.0,-0.022382,0.001
20.701,-0.50045,0.610996,-0.0,0.0,-0.022432,0.001
20.7328,-0.5007,0.610767,-0.0,0.0,-0.022482,0.001
20.7645,-0.50095,0.610538,-0.0,0.0,-0.022532,0.001
20.8025,-0.5012,0.610309,-0.0,0.0,-0.022582,0.001
20.8508,-0.50145,0.610081,-0.0,0.0,-0.022632,0.001
20.8924,-0.5017,0.609853,-0.0,0.0,-0.022682,0.001
20.9365,-0.50195,0.609626,-0.0,0.0,-0.022732,0.001
20.9686,-0.5022,0.609399,-0.0,0.0,-0.022782,0.001
21.0001,-0.50245,0.609173,-0.0,0.0,-0.022832,0.001
21.0338,-0.5027,0.608947,-0.0,0.0,-0.022882,0.001
21.0881,-0.50295,0.608721,-0.0,0.0,-0.022932,0.001
21.1242,-0.5032,0.608496,-0.0,0.0,-0.022982,0.001
21.1596,-0.50345,0.608271,-0.0,0.0,-0.023032,0.001
21.2071,-0.5037,0.608046,-0.0,0.0,-0.023082,0.001
21.2536,-0.50395,0.607822,-0.0,0.0,-0.023132,0.001
21.3111,-0.5042,0.607599,-0.0,0.0,-0.023182,0.001
21.3446,-0.50445,0.607376,-0.0,0.0,-0.023232,0.001
21.38,-0.5047,0.607153,-0.0,0.0,-0.023282,0.001
21.4233,-0.50495,0.606931,-0.0,0.0,-0.023332,0.001
21.4549,-0.5052,0.606709,-0.0,0.0,-0.023382,0.001
21.5031,-0.50545,0.606487,-0.0,0.0,-0.023432,0.001
21.5526,-0.5057,0.606266,-0.0,0.0,-0.023482,0.001
21.5943,-0.50595,0.606045,-0.0,0.0,-0.023532,0.001
21.6382,-0.5062,0.605825,-0.0,0.0,-0.023582,0.001
21.6708,-0.50645,0.605605,-0.0,0.0,-0.023632,0.001
21.7033,-0.5067,0.605386,-0.0,0.0,-0.023682,0.001
21.7489,-0.50695,0.605167,-0.0,0.0,-0.023732,0.001
21.7959,-0.5072,0.604948,-0.0,0.0,-0.023782,0.001
21.8379,-0.50745,0.60473,-0.0,0.0,-0.023832,0.001
21.8671,-0.5077,0.604513,-0.0,0.0,-0.023882,0.001
21.8995,-0.50795,0.604295,-0.0,0.0,-0.023932,0.001
21.9305,-0.5082,0.604078,-0.0,0.0,-0.023982,0.001
21.9618,-0.50845,0.603862,-0.0,0.0,-0.024032,0.001
21.994,-0.5087,0.603646,-0.0,0.0,-0.024082,0.001
22.0398,-0.50895,0.60343,-0.0,0.0,-0.024132,0.001
22.0731,-0.5092,0.603215,-0.0,0.0,-0.024182,0.001
22.1177,-0.50945,0.603,-0.0,0.0,-0.024232,0.001
22.1476,-0.5097,0.602786,-0.0,0.0,-0.024282,0.001
22.1794,-0.50995,0.602572,-0.0,0.0,-0.024332,0.001
22.2097,-0.5102,0.602358,-0.0,0.0,-0.024382,0.001
22.2439,-0.51045,0.602145,-0.0,0.0,-0.024432,0.001
22.279,-0.5107,0.601932,-0.0,0.0,-0.024482,0.001
22.3212,-0.51095,0.60172,-0.0,0.0,-0.024532,0.001
22.3652,-0.5112,0.601508,-0.0,0.0,-0.024582,0.001
22.397,-0.51145,0.601297,-0.0,0.0,-0.024632,0.001
22.4291,-0.5117,0.601085,-0.0,0.0,-0.024682,0.001
22.4638,-0.51195,0.600875,-0.0,0.0,-0.024732,0.001
22.5061,-0.5122,0.600665,-0.0,0.0,-0.024782,0.001
22.539,-0.51245,0.600455,-0.0,0.0,-0.024832,0.001
22.5688,-0.5127,0.600245,-0.0,0.0,-0.024882,0.001
22.598,-0.51295,0.600036,-0.0,0.0,-0.024932,0.001
22.6289,-0.5132,0.599828,-0.0,0.0,-0.024982,0.001
22.6631,-0.51345,0.59962,-0.0,0.0,-0.025032,0.001
22.7126,-0.5137,0.599412,-0.0,0.0,-0.025082,0.001
22.7567,-0.51395,0.599205,-0.0,0.0,-0.025132,0.001
22.8021,-0.5142,0.598998,-0.0,0.0,-0.025182,0.001
22.8499,-0.51445,0.598791,-0.0,0.0,-0.025232,0.001
22.8928,-0.5147,0.598585,-0.0,0.0,-0.025282,0.001
22.9312,-0.51495,0.598379,-0.0,0.0,-0.025332,0.001
22.9736,-0.5152,0.598174,-0.0,0.0,-0.025382,0.001
23.0209,-0.51545,0.597969,-0.0,0.0,-0.025432,0.001
23.065,-0.5157,0.597765,-0.0,0.0,-0.025482,0.001
23.0973,-0.51595,0.597561,-0.0,0.0,-0.025532,0.001
23.1295,-0.5162,0.597357,-0.0,0.0,-0.025582,0.001
23.1755,-0.51645,0.597154,-0.0,0.0,-0.025632,0.001
23.2049,-0.5167,0.596952,-0.0,0.0,-0.025682,0.001
23.2383,-0.51695,0.596749,-0.0,0.0,-0.025732,0.001
23.2681,-0.5172,0.596547,-0.0,0.0,-0.025782,0.001
23.3021,-0.51745,0.596346,-0.0,0.0,-0.025832,0.001
23.3334,-0.5177,0.596145,-0.0,0.0,-0.025882,0.001
23.3785,-0.51795,0.595944,-0.0,0.0,-0.025932,0.001
23.4227,-0.5182,0.595744,-0.0,0.0,-0.025982,0.001
23.4549,-0.51845,0.595544,-0.0,0.0,-0.026032,0.001
23.5,-0.5187,0.595345,-0.0,0.0,-0.026082,0.001
23.5359,-0.51895,0.595146,-0.0,0.0,-0.026132,0.001
23.5835,-0.5192,0.594947,-0.0,0.0,-0.026182,0.001
23.6253,-0.51945,0.594749,-0.0,0.0,-0.026232,0.001
23.6563,-0.5197,0.594551,-0.0,0.0,-0.026282,0.001
23.6878,-0.51995,0.594354,-0.0,0.0,-0.026332,0.001
23.7192,-0.5202,0.594157,-0.0,0.0,-0.026382,0.001
23.7527,-0.52045,0.593961,-0.0,0.0,-0.026432,0.001
23.7997,-0.5207,0.593765,-0.0,0.0,-0.026482,0.001
23.8452,-0.52095,0.593569,-0.0,0.0,-0.026532,0.001
23.8742,-0.5212,0.593374,-0.0,0.0,-0.026582,0.001
23.9068,-0.52145,0.593179,-0.0,0.0,-0.026632,0.001
23.939,-0.5217,0.592985,-0.0,0.0,-0.026682,0.001
23.9701,-0.52195,0.592791,-0.0,0.0,-0.026732,0.001
24.0042,-0.5222,0.592597,-0.0,0.0,-0.026782,0.001
24.0501,-0.52245,0.592404,-0.0,0.0,-0.026832,0.001
24.0937,-0.5227,0.592211,-0.0,0.0,-0.026882,0.001
24.1409,-0.52295,0.592019,-0.0,0.0,-0.026932,0.001
24.1716,-0.5232,0.591827,-0.0,0.0,-0.026982,0.001
24.2069,-0.52345,0.591635,-0.0,0.0,-0.027032,0.001
24.2571,-0.5237,0.591444,-0.0,0.0,-0.027082,0.001
24.3049,-0.52395,0.591254,-0.0,0.0,-0.027132,0.001
24.3478,-0.5242,0.591064,-0.0,0.0,-0.027182,0.001
24.3941,-0.52445,0.590874,-0.0,0.0,-0.027232,0.001
24.4396,-0.5247,0.590684,-0.0,0.0,-0.027282,0.001
24.4883,-0.52495,0.590495,-0.0,0.0,-0.027332,0.001
24.5407,-0.5252,0.590307,-0.0,0.0,-0.027382,0.001
24.5876,-0.52545,0.590119,-0.0,0.0,-0.027432,0.001
24.6276,-0.5257,0.589931,-0.0,0.0,-0.027482,0.001
24.672,-0.52595,0.589744,-0.0,0.0,-0.027532,0.001
24.721,-0.5262,0.589557,-0.0,0.0,-0.027582,0.001
24.7733,-0.52645,0.58937,-0.0,0.0,-0.027632,0.001
24.8145,-0.5267,0.589184,-0.0,0.0,-0.027682,0.001
24.8583,-0.52695,0.588999,-0.0,0.0,-0.027732,0.001
24.9063,-0.5272,0.588813,-0.0,0.0,-0.027782,0.001
24.951,-0.52745,0.588629,-0.0,0.0,-0.027832,0.001
25.004,-0.5277,0.588444,-0.0,0.0,-0.027882,0.001
25.0471,-0.52795,0.58826,-0.0,0.0,-0.027932,0.001
25.0927,-0.5282,0.588077,-0.0,0.0,-0.027982,0.001
25.1362,-0.52845,0.587893,-0.0,0.0,-0.028032,0.001
25.1661,-0.5287,0.587711,-0.0,0.0,-0.028082,0.001
25.1998,-0.52895,0.587528,-0.0,0.0,-0.028132,0.001
25.2471,-0.5292,0.587347,-0.0,0.0,-0.028182,0.001
25.2921,-0.52945,0.587165,-0.0,0.0,-0.028232,0.001
25.3249,-0.5297,0.586984,-0.0,0.0,-0.028282,0.001
25.3709,-0.52995,0.586803,-0.0,0.0,-0.028332,0.001
25.4033,-0.5302,0.586623,-0.0,0.0,-0.028382,0.001
25.4592,-0.53045,0.586443,-0.0,0.0,-0.028432,0.001
25.4984,-0.5307,0.586264,-0.0,0.0,-0.028482,0.001
25.5408,-0.53095,0.586085,-0.0,0.0,-0.028532,0.001
25.5761,-0.5312,0.585906,-0.0,0.0,-0.028582,0.001
25.6228,-0.53145,0.585728,-0.0,0.0,-0.028632,0.001
25.683,-0.5317,0.585551,-0.0,0.0,-0.028682,0.001
25.7336,-0.53195,0.585373,-0.0,0.0,-0.028732,0.001
25.7832,-0.5322,0.585196,-0.0,0.0,-0.028782,0.001
25.8305,-0.53245,0.58502,-0.0,0.0,-0.028832,0.001
25.8777,-0.5327,0.584844,-0.0,0.0,-0.028882,0.001
25.9202,-0.53295,0.584668,-0.0,0.0,-0.028932,0.001
25.969,-0.5332,0.584493,-0.0,0.0,-0.028982,0.001
26.0167,-0.53345,0.584318,-0.0,0.0,-0.029032,0.001
26.0641,-0.5337,0.584144,-0.0,0.0,-0.029082,0.001
26.1119,-0.53395,0.58397,-0.0,0.0,-0.029132,0.001
26.1537,-0.5342,0.583796,-0.0,0.0,-0.029182,0.001
26.2012,-0.53445,0.583623,-0.0,0.0,-0.029232,0.001
26.2432,-0.5347,0.58345,-0.0,0.0,-0.029282,0.001
26.2942,-0.53495,0.583278,-0.0,0.0,-0.029332,0.001
26.343,-0.5352,0.583106,-0.0,0.0,-0.029382,0.001
26.3853,-0.53545,0.582935,-0.0,0.0,-0.029432,0.001
26.4285,-0.5357,0.582764,-0.0,0.0,-0.029482,0.001
26.4806,-0.53595,0.582593,-0.0,0.0,-0.029532,0.001
26.5271,-0.5362,0.582423,-0.0,0.0,-0.029582,0.001
26.5749,-0.53645,0.582253,-0.0,0.0,-0.029632,0.001
26.618,-0.5367,0.582084,-0.0,0.0,-0.029682,0.001
26.6653,-0.53695,0.581915,-0.0,0.0,-0.029732,0.001
26.7119,-0.5372,0.581746,-0.0,0.0,-0.029782,0.001
26.7584,-0.53745,0.581578,-0.0,0.0,-0.029832,0.001
26.8091,-0.5377,0.58141,-0.0,0.0,-0.029882,0.001
26.8531,-0.53795,0.581243,-0.0,0.0,-0.029932,0.001
26.8995,-0.5382,0.581076,-0.0,0.0,-0.029982,0.001
26.944,-0.53845,0.58091,-0.0,0.0,-0.030032,0.001
26.9901,-0.5387,0.580744,-0.0,0.0,-0.030082,0.001
27.042,-0.53895,0.580578,-0.0,0.0,-0.030132,0.001
27.0868,-0.5392,0.580413,-0.0,0.0,-0.030182,0.001
27.1306,-0.53945,0.580248,-0.0,0.0,-0.030232,0.001
27.174,-0.5397,0.580084,-0.0,0.0,-0.030282,0.001
27.2058,-0.53995,0.57992,-0.0,0.0,-0.030332,0.001
27.2601,-0.5402,0.579756,-0.0,0.0,-0.030382,0.001
27.3017,-0.54045,0.579593,-0.0,0.0,-0.030432,0.001
27.3488,-0.5407,0.57943,-0.0,0.0,-0.030482,0.001
27.3938,-0.54095,0.579268,-0.0,0.0,-0.030532,0.001
27.4445,-0.5412,0.579106,-0.0,0.0,-0.030582,0.001
27.4912,-0.54145,0.578945,-0.0,0.0,-0.030632,0.001
27.534,-0.5417,0.578784,-0.0,0.0,-0.030682,0.001
27.5832,-0.54195,0.578623,-0.0,0.0,-0.030732,0.001
27.6281,-0.5422,0.578463,-0.0,0.0,-0.030782,0.001
27.6735,-0.54245,0.578303,-0.0,0.0,-0.030832,0.001
27.727,-0.5427,0.578143,-0.0,0.0,-0.030882,0.001
27.7678,-0.54295,0.577985,-0.0,0.0,-0.030932,0.001
27.8139,-0.5432,0.577826,-0.0,0.0,-0.030982,0.001
27.8617,-0.54345,0.577668,-0.0,0.0,-0.031032,0.001
27.905,-0.5437,0.57751,-0.0,0.0,-0.031082,0.001
27.9576,-0.54395,0.577353,-0.0,0.0,-0.031132,0.001
27.9984,-0.5442,0.577196,-0.0,0.0,-0.031182,0.001
28.046,-0.54445,0.57704,-0.0,0.0,-0.031232,0.001
28.0903,-0.5447,0.576883,-0.0,0.0,-0.031282,0.001
28.139,-0.54495,0.576728,-0.0,0.0,-0.031332,0.001
28.1894,-0.5452,0.576573,-0.0,0.0,-0.031382,0.001
28.2317,-0.54545,0.576418,-0.0,0.0,-0.031432,0.001
28.275,-0.5457,0.576263,-0.0,0.0,-0.031482,0.001
28.3233,-0.54595,0.576109,-0.0,0.0,-0.031532,0.001
28.3691,-0.5462,0.575956,-0.0,0.0,-0.031582,0.001
28.4229,-0.54645,0.575803,-0.0,0.0,-0.031632,0.001
28.4634,-0.5467,0.57565,-0.0,0.0,-0.031682,0.001
28.5112,-0.54695,0.575498,-0.0,0.0,-0.031732,0.001
28.558,-0.5472,0.575346,-0.0,0.0,-0.031782,0.001
28.605,-0.54745,0.575194,-0.0,0.0,-0.031832,0.001
28.659,-0.5477,0.575043,-0.0,0.0,-0.031882,0.001
28.7009,-0.54795,0.574893,-0.0,0.0,-0.031932,0.001
28.7467,-0.5482,0.574743,-0.0,0.0,-0.031982,0.001
28.7942,-0.54845,0.574593,-0.0,0.0,-0.032032,0.001
28.8437,-0.5487,0.574443,-0.0,0.0,-0.032082,0.001
28.8926,-0.54895,0.574294,-0.0,0.0,-0.032132,0.001
